k,12.88,20.240000000000002,0,5,7,10,18,14,0,28,10,14,2,1,1,2,2,3,0,1,1,2,1

k,14.399999999999999,22.08,0,5,10,10,14,14,0,25,18,9,1,1,2,2,2,3,0,0,1,2,1

k,16.72,18.48,1,8,10,10,17,14,8,21,16,10,4,1,2,2,3,3,0,1,1,2,1

k,13.0,24.0,0,5,5,10,14,15,0,28,14,7,0,1,1,2,2,3,0,0,1,2,0

k,14.0,24.0,1,9,10,10,15,13,0,32,16,9,0,1,2,2,3,3,0,1,1,2,0

k,7.199999999999999,8.4,1,8,13,10,12,19,6,18,12,19,7,1,2,3,2,4,0,3,2,4,1

k,6.24,6.24,1,7,19,12,14,25,11,19,11,21,15,0,3,2,2,4,1,2,2,2,4

k,6.24,6.24,1,11,19,11,17,22,8,16,16,26,14,1,2,2,2,3,1,1,4,4,3

k,5.720000000000001,6.24,1,7,14,10,13,28,12,21,11,21,7,1,1,3,2,5,1,3,1,3,2

k,7.280000000000001,6.16,1,6,12,8,18,10,7,9,8,20,10,0,4,2,3,4,1,2,2,3,1

k,14.72,20.240000000000002,1,5,8,10,14,16,1,31,7,12,2,1,1,2,2,4,0,2,1,2,1

k,8.4,16.8,1,7,11,10,13,13,0,26,10,18,0,1,2,2,3,3,0,0,1,3,0

k,10.4,15.200000000000001,1,6,8,12,13,20,2,30,11,14,2,1,1,2,2,3,0,2,2,1,1

k,10.559999999999999,22.08,1,5,6,14,13,13,0,16,21,14,0,1,1,2,2,3,0,0,2,1,0

k,8.4,16.8,1,3,7,5,5,13,0,12,9,12,0,1,2,1,1,2,0,0,1,1,0

k,8.4,4.8,1,0,7,16,8,0,11,5,2,8,5,0,1,2,1,0,1,1,1,0,1

k,10.64,13.68,1,5,9,9,6,20,19,7,12,7,4,1,1,2,2,3,0,1,1,1,1

k,12.16,13.68,1,5,11,15,14,23,22,10,18,12,6,0,1,3,2,4,0,4,3,3,2

k,7.2,15.200000000000001,1,5,3,9,11,9,0,20,10,7,0,1,0,1,2,2,0,0,1,1,0

k,8.36,13.68,1,5,6,8,9,11,1,13,18,7,0,1,1,2,1,1,0,1,3,1,0

l,13.440000000000001,30.240000000000002,0,5,5,5,8,12,0,25,6,4,0,1,1,1,1,2,0,0,1,1,0

l,13.2,34.8,0,4,5,5,5,11,0,16,11,3,0,0,1,1,1,1,0,0,3,1,0

l,12.32,30.240000000000002,0,5,5,5,3,13,0,18,10,3,0,1,1,1,1,1,0,0,3,1,0

l,5.4,28.080000000000002,0,5,5,5,5,6,0,0,26,0,0,1,1,1,1,1,0,0,1,0,0

l,10.080000000000002,30.240000000000002,0,5,5,5,5,12,0,13,16,3,0,1,1,1,1,2,0,0,5,1,0

l,9.68,18.48,1,5,5,5,3,13,0,21,5,5,0,1,1,1,1,2,0,0,1,1,0

l,9.68,18.48,0,5,5,5,5,14,0,23,6,5,0,1,1,1,1,2,0,0,1,1,0

l,6.16,18.48,1,4,5,5,6,9,0,18,8,3,0,1,1,1,1,1,0,0,1,1,0

l,7.04,18.48,0,6,7,5,5,8,0,8,20,3,0,1,2,1,1,1,0,0,2,1,0

l,4.08,10.88,0,6,5,6,5,11,0,20,10,3,0,1,1,1,1,1,0,0,4,1,0

l,4.5600000000000005,13.68,0,5,6,5,6,8,0,6,21,3,0,1,2,1,1,1,0,0,1,1,0

l,4.8,8.4,1,6,4,6,10,17,0,13,19,11,0,1,0,2,1,4,0,2,4,2,0

l,4.48,7.280000000000001,1,5,4,3,10,18,3,18,12,7,0,1,1,1,1,5,0,3,2,2,0

l,5.44,10.88,1,5,3,0,2,19,0,9,11,9,0,1,1,0,0,2,0,0,1,2,0

l,5.3999999999999995,8.4,1,5,3,3,9,18,0,18,12,8,0,1,0,0,2,3,0,3,2,2,0

l,4.2,8.4,1,6,5,6,4,17,0,16,17,5,0,1,1,1,0,2,0,1,3,1,0

l,4.2,16.8,0,5,6,5,8,8,0,4,21,7,0,1,1,1,1,2,0,0,1,2,0

l,4.6000000000000005,20.240000000000002,0,5,7,5,7,8,0,1,26,5,0,1,1,1,1,2,0,0,2,2,0

l,3.2,15.200000000000001,1,6,8,6,6,5,0,1,30,0,0,1,2,2,1,1,0,0,4,0,0

l,4.4,18.48,1,6,7,7,5,6,0,0,30,1,0,1,2,1,1,1,0,0,6,1,0

l,6.4799999999999995,12.24,1,3,0,0,6,12,0,9,5,7,0,1,0,0,0,2,0,0,1,1,0

l,2.24,1.6,1,1,5,13,12,6,6,4,14,8,5,0,1,1,2,1,0,0,2,2,1

l,4.2,8.4,0,5,5,5,5,18,0,28,6,4,0,1,1,1,1,1,0,7,1,1,0

l,4.68,6.24,1,5,5,7,5,19,14,17,4,4,2,1,1,2,1,1,0,3,1,0,1

l,0.48,0.16,0,0,6,11,14,0,5,5,10,6,5,0,0,3,1,0,1,1,1,1,1

l,4.48,9.6,0,5,5,5,5,14,0,13,17,4,0,1,1,1,1,1,0,0,2,1,0

m,26.0,20.8,0,12,26,16,15,6,9,21,18,6,21,0,6,4,3,3,1,5,1,2,1

m,20.240000000000002,18.400000000000002,0,11,22,16,17,8,24,5,19,5,21,0,5,3,3,2,2,1,2,1,1

m,28.080000000000002,21.6,0,7,28,16,16,5,9,21,18,6,18,0,6,4,3,2,1,5,1,2,1

m,37.2,28.52,0,2,32,18,13,3,6,18,13,15,16,0,3,4,3,2,1,1,1,4,1

m,37.2,26.04,0,2,29,15,13,1,5,19,5,17,14,0,6,3,3,1,1,1,1,4,1

m,12.24,8.64,1,2,19,26,17,3,20,9,12,9,17,0,2,5,5,3,1,1,2,2,1

m,16.8,13.44,0,5,25,33,10,3,24,15,15,13,9,0,4,6,3,1,1,1,1,1,1

m,12.24,7.92,1,0,18,28,29,4,17,20,16,14,12,0,1,5,6,3,1,1,2,1,1

m,12.24,10.08,0,3,23,29,24,5,22,20,12,16,14,0,3,6,4,3,1,1,1,2,2

m,22.08,22.08,0,18,23,20,7,5,28,12,16,12,5,2,5,4,2,1,1,2,1,1,1

m,32.48,18.56,1,0,9,17,17,0,4,8,11,12,8,0,0,3,5,0,1,1,2,2,2

m,34.8,21.599999999999998,1,0,14,15,20,0,2,10,14,15,8,0,0,3,4,0,0,1,2,3,1

m,34.8,20.4,1,0,11,16,19,0,4,9,13,11,9,0,1,3,5,0,0,1,2,2,2

m,34.8,18.0,1,0,6,15,24,0,6,10,13,6,10,0,0,1,3,0,1,1,2,1,2

m,18.48,11.44,1,0,18,20,30,1,7,17,14,17,14,0,3,3,4,1,1,2,2,3,2

m,10.88,8.84,1,4,20,27,22,7,11,18,14,16,21,0,3,4,4,4,1,1,3,2,1

m,13.68,9.120000000000001,1,1,16,19,24,3,10,17,11,9,16,0,1,4,6,1,1,1,2,2,0

m,13.68,7.6,1,0,10,16,8,0,9,5,7,5,8,0,0,4,0,0,1,1,0,2,2

m,9.6,8.96,1,7,18,16,14,6,14,10,17,8,12,1,3,2,2,3,1,2,1,2,2

m,12.24,6.4799999999999995,1,0,13,22,18,0,9,10,10,9,15,0,0,3,4,0,1,1,1,2,1

m,9.6,5.12,0,0,14,26,9,0,10,17,6,7,9,0,1,5,2,0,1,1,2,1,1

m,6.24,5.2,1,9,18,14,14,7,11,13,16,13,9,0,4,4,2,2,2,2,2,2,1

m,7.280000000000001,3.3600000000000003,0,0,18,20,6,0,9,9,8,5,13,0,0,4,2,0,1,1,2,1,3

m,20.240000000000002,11.040000000000001,1,0,9,20,18,0,9,8,9,12,9,0,0,3,5,0,1,1,1,2,1

m,12.24,9.36,1,2,19,22,26,5,7,16,12,19,20,0,3,3,4,2,1,1,1,2,1

n,14.96,18.48,0,12,12,11,10,11,11,13,7,9,16,1,2,2,2,2,0,7,1,1,6

n,24.0,20.0,0,11,18,14,10,5,6,18,10,5,19,0,4,4,2,2,1,1,3,1,1

n,28.080000000000002,20.520000000000003,0,6,21,16,10,2,6,5,22,5,17,0,4,3,2,1,1,1,3,1,1

n,12.92,13.68,0,18,16,10,12,12,8,27,6,6,21,1,4,2,2,2,0,2,1,1,3

n,20.240000000000002,17.48,0,13,20,17,10,5,8,13,16,5,23,0,5,3,2,2,1,1,5,1,1

n,6.24,6.24,0,18,21,15,10,10,26,13,8,9,18,1,5,3,2,2,1,3,1,1,3

n,5.76,9.6,0,5,5,12,16,11,0,25,13,9,2,1,1,1,3,3,0,2,1,1,1

n,7.04,9.6,0,5,5,11,18,14,0,27,12,9,5,1,1,1,3,3,0,4,1,1,2

n,5.720000000000001,6.24,0,6,6,22,16,15,16,20,8,14,7,1,1,4,3,3,1,3,2,2,2

n,8.84,10.88,0,5,13,16,15,12,11,17,12,15,6,1,1,4,3,4,0,1,2,1,1

n,5.2,6.24,1,10,18,18,18,11,9,18,12,23,13,1,3,4,3,3,0,2,2,1,4

n,4.32,5.279999999999999,1,10,18,18,20,13,3,26,14,23,13,1,4,5,3,2,0,5,4,3,6

n,4.32,5.279999999999999,1,10,16,18,15,12,4,23,12,18,14,1,5,3,2,4,0,4,3,2,6

n,5.040000000000001,7.280000000000001,1,13,19,16,13,10,1,21,13,31,5,2,2,3,2,4,0,1,5,4,1

n,4.68,6.24,0,19,16,14,19,12,9,20,18,25,8,2,4,2,4,2,0,3,5,2,4

n,5.279999999999999,5.279999999999999,1,15,14,19,15,8,7,13,21,11,19,2,2,3,3,2,1,3,3,1,3

n,4.16,6.24,1,12,14,10,10,16,3,24,12,21,2,1,2,2,2,2,0,5,3,5,1

n,9.6,7.68,1,8,14,22,15,4,9,16,13,11,14,0,3,5,3,3,1,2,3,1,1

n,5.720000000000001,6.24,1,11,19,16,18,11,12,21,8,9,25,0,3,5,3,2,1,2,2,3,4

n,6.720000000000001,7.280000000000001,1,9,13,10,11,10,7,13,13,6,14,1,3,2,2,2,1,2,1,1,1

n,2.88,2.52,1,10,15,2,3,3,7,2,0,0,24,1,3,1,0,1,1,2,0,0,2

n,3.96,4.4,1,15,11,13,15,10,16,11,7,15,15,1,3,3,3,2,1,1,1,1,7

n,5.2,6.24,0,16,18,15,14,5,5,22,11,5,25,0,4,3,3,1,0,1,1,1,5

n,3.64,6.24,1,10,6,9,7,11,9,14,11,9,0,1,2,2,1,3,0,6,1,1,0

n,3.6,3.6,1,14,19,13,16,10,20,6,8,10,28,1,4,2,3,2,1,1,1,2,1

o,12.6,16.8,0,11,11,12,12,13,9,16,9,12,13,0,3,2,2,2,0,3,2,2,2

o,8.32,9.6,0,12,12,10,14,20,10,14,11,13,20,1,3,2,2,2,0,3,2,3,3

o,9.520000000000001,10.88,0,13,13,13,12,18,7,21,12,12,17,1,2,3,2,2,0,2,3,2,2

o,7.04,9.6,0,12,17,19,16,16,4,33,14,22,7,1,5,3,3,2,0,3,3,2,5

o,6.16,7.280000000000001,0,16,17,11,15,17,8,23,11,15,19,1,4,3,2,2,0,4,2,2,4

o,10.08,12.24,0,12,11,11,12,13,10,14,12,13,10,1,2,2,2,1,0,2,3,2,2

o,7.8,8.4,0,17,17,12,15,15,13,14,16,16,17,1,2,2,3,2,1,2,2,2,5

o,7.8,8.4,1,15,18,15,12,14,12,20,19,13,10,0,2,3,2,2,1,3,4,2,3

o,6.720000000000001,7.280000000000001,0,12,15,16,12,15,12,16,15,15,12,0,2,2,2,2,1,3,3,2,3

o,5.76,9.6,0,12,13,9,8,8,0,15,12,19,4,1,3,2,1,1,0,3,2,3,4

o,10.200000000000001,10.88,1,19,10,13,5,11,11,5,18,10,14,1,2,3,0,2,1,1,1,2,2

o,7.199999999999999,12.24,1,8,8,8,6,6,0,19,2,15,0,1,1,1,2,1,0,1,0,1,0

o,6.800000000000001,10.88,1,10,7,7,8,8,0,16,9,9,6,1,1,2,2,1,0,1,2,1,1

o,6.800000000000001,10.88,1,11,13,12,9,5,0,22,10,9,9,1,2,3,2,1,0,1,2,1,1

o,6.24,5.2,0,9,15,14,12,14,18,12,11,17,6,0,3,2,2,3,1,2,2,3,1

o,7.199999999999999,12.24,1,9,13,16,11,10,0,26,9,24,0,1,2,3,2,2,0,1,1,3,0

o,5.2,6.24,1,12,10,6,10,19,14,15,10,6,12,1,2,1,1,3,0,4,2,2,2

o,8.4,7.199999999999999,1,8,5,7,9,12,11,6,9,10,5,0,1,1,1,2,1,1,2,2,0

o,8.0,15.200000000000001,1,10,9,11,10,14,0,19,12,23,0,1,1,3,2,3,0,2,3,3,0

o,5.3999999999999995,8.4,1,10,12,11,12,13,0,25,8,25,0,1,3,2,3,3,0,3,1,3,0

o,11.52,12.24,0,18,16,10,11,19,18,14,13,13,16,1,4,2,2,2,1,2,2,3,2

o,12.92,13.68,0,16,13,10,11,20,17,12,10,10,21,1,3,2,3,3,1,3,2,2,4

o,12.24,12.24,0,22,14,11,13,21,18,14,14,12,23,2,4,2,2,3,0,3,3,2,3

o,11.52,12.24,0,19,10,11,10,25,19,15,11,11,19,1,2,2,2,2,1,2,3,2,2

o,10.64,13.68,0,20,18,11,12,16,12,17,19,13,16,1,5,2,3,2,0,4,3,3,2

p,19.84,37.2,0,8,10,15,5,5,0,3,30,10,0,1,2,3,1,1,0,0,0,2,0

p,10.44,32.48,0,12,10,10,5,5,0,15,20,7,0,1,2,2,1,1,0,0,3,2,0

p,10.080000000000002,30.240000000000002,0,9,9,11,5,5,0,5,27,7,0,1,2,1,1,1,0,0,4,2,0

p,9.36,26.0,0,11,11,13,5,5,0,14,20,11,0,1,2,2,1,1,0,0,4,2,0

p,16.12,37.2,0,10,10,13,5,5,0,4,28,11,0,1,2,3,1,1,0,0,4,2,0

p,6.4799999999999995,12.24,0,12,10,14,5,5,0,22,11,13,0,1,2,4,1,1,0,0,2,2,0

p,4.2,8.4,1,10,9,13,3,7,0,22,9,11,0,1,2,2,1,1,0,2,2,4,0

p,8.4,16.8,0,12,10,13,8,5,0,19,14,15,0,1,2,2,3,1,0,0,4,3,0

p,9.68,18.48,1,13,9,7,5,5,0,12,13,14,0,1,2,1,1,1,0,0,1,3,0

p,8.4,16.8,1,14,6,10,7,3,0,16,11,13,0,1,2,2,2,0,0,0,2,2,0

p,7.199999999999999,8.4,1,10,9,20,5,5,22,5,4,11,7,1,1,1,1,1,0,1,1,2,2

p,7.92,12.24,1,6,10,16,5,5,0,21,5,10,6,1,2,2,1,1,0,2,1,1,2

p,7.6,13.68,1,10,9,12,5,5,0,24,5,12,0,2,1,2,1,1,0,0,1,1,0

p,7.6,13.68,1,9,10,13,3,5,0,8,20,12,0,1,1,2,1,1,0,0,3,1,0

p,8.64,12.24,1,9,11,12,11,6,2,14,20,11,2,1,3,2,1,1,0,1,6,1,1

p,7.6,13.68,0,13,11,11,5,5,0,19,17,9,0,2,2,2,1,1,0,0,3,1,0

p,10.08,16.8,0,12,12,13,5,5,0,24,11,11,1,0,2,2,1,1,0,1,3,2,1

p,8.36,13.68,1,12,10,13,7,5,1,27,7,12,0,1,2,2,2,1,0,1,1,2,0

p,9.600000000000001,15.200000000000001,1,14,10,15,5,5,1,28,8,12,0,1,2,2,1,1,0,2,2,1,0

p,15.84,18.48,1,11,10,21,5,5,3,5,28,9,7,1,2,2,1,1,0,1,1,1,2

p,21.28,30.240000000000002,0,17,11,16,5,5,8,19,10,13,4,1,2,2,1,1,0,1,2,2,3

p,25.76,30.240000000000002,0,14,19,12,5,5,3,21,12,11,8,1,3,2,1,1,0,1,3,2,2

p,20.520000000000003,28.080000000000002,0,14,11,19,5,5,11,18,10,11,4,1,3,2,1,1,0,4,2,2,1

p,16.64,26.0,0,16,10,13,5,5,2,23,10,12,2,1,2,3,1,1,0,3,2,2,1

p,26.04,37.2,0,18,10,18,5,5,1,25,10,17,3,0,2,2,1,1,0,1,2,2,2

q,34.56,39.68,0,12,15,15,9,8,10,14,24,5,6,1,3,3,2,2,0,2,5,1,1

q,25.840000000000003,44.88,0,7,6,11,4,7,0,9,19,7,0,0,1,2,1,2,0,0,2,1,0

q,22.68,28.080000000000002,0,7,15,18,10,9,9,17,22,7,4,1,1,4,2,2,0,2,5,1,1

q,30.24,50.4,1,8,11,12,5,5,0,12,22,7,0,0,2,3,2,1,0,2,2,1,0

q,34.04,53.28,0,10,12,10,8,5,0,12,23,10,0,1,3,2,1,1,0,1,2,1,0

q,24.0,34.8,1,14,12,17,7,11,5,18,20,13,5,1,2,3,2,2,0,2,5,1,1

q,12.32,18.48,0,13,12,15,12,6,2,11,31,12,2,1,4,2,2,2,0,2,6,3,1

q,13.52,26.0,0,14,10,13,10,8,0,13,27,15,0,1,2,3,2,2,0,0,5,4,0

q,16.0,24.0,1,13,13,17,10,9,1,18,30,12,1,1,2,2,2,2,0,2,6,3,1

q,18.6,37.2,1,12,12,11,9,7,0,22,24,5,0,1,2,2,2,2,0,0,4,1,0

q,18.56,32.48,0,11,16,11,10,6,0,23,25,6,0,1,3,2,2,2,0,0,4,1,0

q,18.36,28.080000000000002,1,4,6,8,6,5,1,3,18,6,1,1,2,1,2,1,0,1,2,1,1

q,14.56,26.0,1,6,0,10,5,5,0,3,21,2,0,1,0,1,1,1,0,1,0,0,0

q,8.0,24.0,1,5,0,6,3,5,0,3,7,9,0,1,0,0,0,1,0,0,1,5,0

q,8.0,24.0,1,5,1,9,6,5,0,4,17,5,0,1,0,2,1,1,0,0,1,2,0

q,22.08,22.08,1,5,8,12,16,7,7,8,14,8,11,1,1,2,2,2,2,1,4,1,1

q,7.92,18.48,1,6,4,6,11,5,0,5,21,6,0,1,1,1,2,1,0,0,1,2,0

q,15.36,22.08,1,5,12,21,8,5,1,13,26,8,3,1,2,4,3,1,0,2,2,1,1

q,15.84,42.24,1,6,7,9,0,2,0,7,9,8,0,2,1,3,0,0,0,0,2,2,0

q,12.4,37.2,1,4,3,8,0,2,0,2,8,7,0,0,1,2,0,0,0,0,1,1,0

q,18.48,17.6,1,6,9,15,10,7,8,9,23,4,3,1,1,3,2,2,1,1,2,1,0

q,15.64,20.240000000000002,1,7,10,15,8,9,8,13,20,5,3,1,1,3,1,1,0,2,1,1,1

q,28.799999999999997,50.4,0,11,14,13,5,5,0,13,29,6,0,2,2,4,1,1,0,2,2,1,0

q,33.6,62.400000000000006,0,10,14,4,7,6,0,10,26,5,0,1,2,1,1,2,0,0,2,1,0

q,34.44,65.6,0,11,9,9,8,5,0,8,27,7,0,1,2,1,1,1,0,0,1,2,0

q,32.199999999999996,47.599999999999994,0,10,12,13,10,8,2,11,29,10,1,1,2,3,2,2,0,2,2,2,1

q,31.68,42.24,0,13,15,18,6,5,5,12,27,10,3,1,2,3,1,1,0,3,2,3,1

r,18.48,16.72,1,9,22,14,7,4,14,23,5,6,8,0,4,4,2,1,1,1,1,1,1

r,15.12,16.8,0,5,15,20,5,5,13,22,6,5,4,1,1,5,1,1,0,2,1,1,1

r,12.92,13.68,0,10,23,7,5,5,23,12,6,5,4,1,3,2,1,1,1,2,1,1,1

r,12.92,13.68,1,16,21,6,6,5,9,27,8,5,5,1,4,1,1,1,1,1,1,1,1

r,16.8,13.44,0,2,19,19,6,3,9,22,6,5,7,0,3,4,1,1,1,1,1,1,2

r,4.32,5.279999999999999,1,6,18,14,10,9,4,19,17,12,5,1,3,4,1,3,0,3,2,3,1

r,7.280000000000001,6.16,1,7,18,11,10,8,12,14,14,9,5,0,4,2,1,1,1,2,3,2,1

r,6.16,7.280000000000001,0,10,23,13,12,7,14,21,18,7,5,1,3,3,2,1,0,5,3,2,1

r,6.24,6.24,1,21,14,11,10,8,18,20,14,6,6,1,5,1,3,1,1,6,3,1,1

r,5.279999999999999,4.8,0,14,13,8,8,3,11,14,8,7,6,1,4,1,1,1,1,3,2,1,1

r,8.4,6.6,1,6,13,12,10,2,7,8,19,6,3,0,3,2,1,1,1,2,3,2,0

r,4.8,5.279999999999999,1,7,10,13,7,6,6,4,13,15,5,1,2,2,1,2,0,2,0,3,1

r,3.96,4.4,1,11,5,5,8,7,18,11,0,4,3,1,1,1,1,1,2,2,0,0,1

r,8.32,9.6,1,5,8,15,8,6,5,0,22,11,4,1,1,2,3,1,0,0,2,1,0

r,2.88,2.88,1,19,13,14,5,9,29,13,4,9,5,1,4,2,1,2,2,3,1,1,1

r,4.16,6.24,1,12,13,6,6,5,3,9,12,14,4,2,3,0,2,1,0,1,0,3,1

r,4.68,6.24,0,19,11,6,5,6,19,13,6,7,2,2,2,1,1,1,0,4,1,1,1

r,4.48,7.280000000000001,0,9,10,10,10,8,3,19,17,8,0,1,1,2,2,2,0,2,3,2,0

r,7.280000000000001,6.16,1,10,22,12,8,5,12,18,13,7,7,0,6,2,3,1,1,2,2,2,2

r,8.96,9.6,1,11,16,16,13,5,13,21,7,16,4,1,2,3,3,1,1,7,1,3,1

r,15.84,18.48,0,17,10,5,5,5,23,5,5,5,4,0,3,1,1,1,0,1,1,1,1

r,9.36,12.24,0,20,9,5,5,6,22,8,7,5,3,2,3,1,1,1,0,3,1,1,1

r,8.84,10.88,0,26,8,6,5,9,8,30,6,7,3,2,2,2,1,2,0,1,2,1,1

r,10.4,15.200000000000001,0,18,7,5,6,5,0,23,11,5,2,1,2,1,1,1,0,1,2,1,1

r,10.08,12.24,0,23,11,7,5,5,10,27,5,5,4,1,2,2,1,1,0,1,1,1,1

s,14.28,16.8,0,17,5,11,11,20,7,17,15,15,10,1,1,2,2,1,0,4,3,3,3

s,8.64,12.24,0,12,12,8,9,21,7,18,18,18,1,0,2,1,2,1,0,3,3,3,1

s,9.120000000000001,13.68,0,13,9,6,9,22,1,8,24,20,6,1,2,1,2,3,0,2,4,3,3

s,14.08,18.48,0,11,5,16,6,17,6,17,15,10,7,1,1,1,1,2,0,5,3,2,2

s,13.2,18.48,0,13,6,11,10,16,3,19,16,15,3,1,2,1,1,2,0,3,3,4,2

s,4.32,5.279999999999999,0,5,10,13,12,18,2,12,18,16,10,1,1,4,2,3,0,1,4,2,4

s,8.4,8.4,0,10,9,6,6,13,5,6,21,7,5,1,1,1,1,1,1,1,2,1,1

s,7.04,9.6,1,7,7,10,6,14,1,9,15,14,5,1,1,0,1,2,0,1,2,4,1

s,7.68,9.6,1,6,4,8,7,16,4,5,19,11,2,1,0,1,1,1,0,1,2,3,1

s,6.6,8.4,0,8,7,12,5,16,4,9,18,15,2,1,1,1,1,2,0,1,3,3,1

s,19.32,20.240000000000002,1,9,8,10,5,19,6,12,15,13,5,2,1,1,1,1,1,1,3,2,1

s,7.68,9.6,1,14,8,11,1,15,9,14,14,9,3,1,1,1,1,0,0,3,2,3,1

s,6.720000000000001,7.280000000000001,1,18,18,0,2,16,12,13,17,8,4,2,1,0,0,3,1,4,3,1,1

s,4.68,6.24,1,14,23,0,0,16,7,13,17,14,2,1,2,0,0,0,0,1,4,3,1

s,6.16,7.280000000000001,1,11,12,5,2,19,5,15,13,12,4,1,0,2,0,2,0,3,3,3,1

s,3.6,3.6,1,6,5,13,12,22,14,15,10,12,7,1,1,2,1,4,0,4,2,2,2

s,4.8,8.4,1,4,7,0,1,18,0,9,9,12,0,1,2,0,0,3,0,2,1,2,0

s,7.280000000000001,6.720000000000001,1,7,6,28,5,16,12,14,14,10,12,1,0,1,1,1,1,3,4,2,2

s,4.8,5.279999999999999,1,8,5,17,8,8,4,11,13,9,9,0,1,1,1,2,0,3,1,1,3

s,5.6000000000000005,7.280000000000001,0,8,6,8,17,22,5,24,19,11,2,1,1,1,2,3,0,1,4,2,1

s,6.24,5.720000000000001,1,9,5,14,15,21,15,14,8,14,13,1,1,1,4,5,1,3,1,2,3

s,6.720000000000001,7.280000000000001,1,18,17,1,2,16,12,13,17,8,4,2,1,1,0,3,1,4,3,1,1

s,14.96,18.48,0,11,8,16,9,14,5,15,15,16,7,1,1,1,4,2,0,3,3,3,3

s,16.32,22.08,0,12,6,10,14,12,2,18,15,18,1,1,1,1,4,2,0,3,3,3,1

s,18.0,24.0,0,5,15,8,5,19,2,10,14,20,6,1,1,3,1,1,0,2,2,5,3

s,15.0,24.0,0,12,5,13,7,11,2,17,15,14,0,1,1,1,2,1,0,3,3,3,0

s,12.6,16.8,0,15,7,18,7,15,8,16,15,19,4,1,1,1,2,1,0,3,3,3,2

t,17.92,30.240000000000002,0,5,6,17,5,12,0,13,22,10,0,1,1,2,1,2,0,1,7,2,0

t,17.28,28.080000000000002,0,5,5,17,5,11,0,22,12,8,1,1,1,1,1,2,0,1,2,2,1

t,15.600000000000001,26.0,1,8,7,19,6,11,0,13,26,10,2,1,2,2,1,2,0,1,2,2,1

t,16.8,30.240000000000002,0,5,5,17,8,11,0,10,23,13,0,1,1,1,1,2,0,0,2,2,0

t,15.120000000000001,28.080000000000002,0,5,5,15,5,12,0,4,28,10,0,1,1,1,1,2,0,0,3,2,0

t,9.520000000000001,10.88,1,5,1,17,11,13,3,10,18,11,5,1,0,1,3,0,0,1,2,4,1

t,6.24,6.24,1,5,7,12,19,16,7,7,22,13,10,1,1,1,2,3,1,1,3,6,2

t,4.4,4.4,1,12,18,3,0,5,6,12,9,6,5,1,3,2,0,0,1,1,1,1,1

t,7.6,13.68,1,5,1,14,2,4,0,6,9,11,0,0,1,2,1,0,0,0,2,4,0

t,4.4,3.96,1,13,21,0,3,8,7,8,16,7,7,1,4,0,0,4,1,1,4,2,1

t,8.16,10.88,1,3,2,19,5,20,3,16,14,10,6,1,0,1,1,1,0,1,3,2,2

t,7.68,9.6,1,4,10,13,6,17,8,18,10,10,4,0,1,1,1,4,0,4,2,2,2

t,8.64,12.24,1,3,4,17,5,19,6,18,13,10,1,1,0,4,1,2,0,1,3,2,1

t,7.04,9.6,1,4,15,6,3,17,6,12,12,11,4,1,2,2,0,1,0,3,2,2,2

t,5.040000000000001,7.280000000000001,0,5,15,11,5,17,1,27,13,10,2,1,1,3,1,1,0,1,5,2,1

t,9.68,18.48,1,5,7,13,6,13,0,14,20,10,0,1,1,2,1,1,0,0,3,2,0

t,10.08,16.8,0,7,6,14,10,14,0,10,30,10,1,1,1,1,1,1,0,1,3,2,1

t,5.32,13.68,1,5,5,9,4,13,0,19,14,3,0,1,1,1,1,1,0,0,3,1,0

t,5.32,13.68,1,7,14,8,5,10,0,18,21,5,0,1,2,1,1,1,0,0,3,2,0

t,5.12,9.6,0,7,15,6,5,6,0,19,15,5,0,1,3,1,1,1,0,1,4,1,0

t,16.8,30.240000000000002,0,5,13,9,5,13,0,17,20,8,0,1,1,2,1,1,0,0,4,2,0

t,16.64,26.0,0,5,9,16,5,5,1,5,28,5,1,1,1,4,1,1,0,1,4,1,1

t,15.680000000000001,30.240000000000002,0,5,10,11,5,11,0,16,21,5,0,1,1,2,1,1,0,0,3,2,0

t,17.68,26.0,0,5,10,18,5,7,1,13,22,6,3,1,1,6,1,1,0,1,7,1,1

t,19.72,32.48,0,5,8,12,5,12,0,20,17,5,0,1,1,3,1,2,0,1,4,1,0

u,13.600000000000001,15.200000000000001,0,9,14,10,14,17,21,8,7,23,5,1,2,2,2,4,0,2,1,2,1

u,11.96,20.240000000000002,0,6,11,10,11,15,0,25,21,7,0,1,3,2,2,3,0,3,1,1,0

u,12.8,15.200000000000001,0,7,10,10,16,18,23,5,23,7,3,1,2,2,2,3,0,1,2,1,1

u,12.8,15.200000000000001,1,8,10,14,22,8,20,8,24,6,4,1,2,2,4,2,0,2,2,1,1

u,16.8,15.959999999999999,1,10,18,16,14,19,17,19,8,28,5,2,2,4,3,4,1,1,1,6,1

